231 	3522.418
232 	2036.150
233 	489.658
234 	2504.552
235 	3517.314
236 	1465.038
237 	3430.594
238 	2864.042
239 	587.818
240 	1298.708
241 	3671.158
242 	88.256
243 	1710.030
244 	1160.818
245 	2887.274
246 	3093.466
247 	996.586
248 	505.996
249 	1506.644
250 	3674.918
251 	1387.542
252 	1459.682
253 	3413.872
254 	2905.388
255 	2251.566
256 	2104.096
257 	876.850
258 	3251.278
259 	380.900
260 	242.450
261 	7.906
262 	3665.408
263 	3430.486
264 	461.598
265 	2572.068
266 	1289.714
267 	1298.816
268 	1431.662
269 	508.902
270 	203.618
271 	1788.216
272 	448.308
273 	409.890
274 	1070.444
275 	167.532
276 	36.962
277 	3631.444
278 	1109.630
279 	2866.414
280 	3377.666
281 	3653.236
282 	3488.568
283 	2929.648
284 	53.850
285 	10.884
286 	37.080
287 	370.522
288 	812.672
289 	586.886
290 	37.182
291 	1905.584
292 	306.866
293 	583.298
294 	1103.006
295 	3283.364
296 	700.132
297 	948.654
298 	3231.974
299 	1093.864
300 	2098.420
301 	3642.504
302 	781.852
303 	787.154
304 	1184.944
305 	3252.390
306 	17.276
307 	354.912
308 	36.696
309 	256.358
310 	935.666
311 	33.256
312 	363.776
313 	73.992
314 	37.276
315 	2095.200
316 	1894.610
317 	3377.056
318 	4.560
319 	2617.826
320 	2069.422
321 	638.172
322 	2354.520
323 	4.490
324 	3049.490
325 	425.928
326 	198.330
327 	1966.554
328 	37.354
329 	175.382
330 	480.300
331 	588.672
332 	1389.006
333 	133.916
334 	1559.402
335 	752.994
336 	1283.186
337 	4.538
338 	4.926
339 	363.046
340 	363.050
341 	2568.462
342 	2509.142
343 	692.922
344 	3535.892
345 	37.402
346 	372.746
347 	1141.398
348 	2968.660
349 	2952.186
350 	37.108
351 	88.114
352 	2232.290
353 	2616.556
354 	1765.906
355 	833.704
356 	4.718
357 	362.738
358 	833.410
359 	166.082
360 	647.780
361 	1.004
362 	3282.380
363 	25.778
364 	3179.674
365 	363.238
366 	909.016
367 	4.596
368 	1580.222
369 	37.478
370 	2374.774
371 	37.344
372 	4.748
373 	652.262
374 	85.850
375 	3363.292
376 	610.042
377 	3.002
378 	2282.070
379 	521.424
380 	363.602
381 	682.826
382 	4.654
383 	2302.514
384 	1037.878
385 	937.448
386 	638.330
387 	2250.406
388 	381.058
389 	2577.100
390 	13.052
391 	176.002
392 	261.892
393 	364.028
394 	1175.728
395 	37.204
396 	362.836
397 	37.360
398 	364.050
399 	4.662
400 	37.106
401 	37.400
402 	4.696
403 	4.668
404 	1399.180
405 	3603.784
406 	363.926
407 	271.924
408 	75.268
409 	37.082
410 	364.276
411 	295.696
412 	2516.964
413 	2484.424
414 	2401.714
415 	3471.230
416 	3.648
417 	3572.082
418 	2287.580
419 	1866.112
420 	884.002
421 	868.120
422 	378.892
423 	26.316
424 	3431.438
425 	17.904
426 	151.212
427 	3451.682
428 	719.850
429 	712.114
430 	1943.350
431 	2948.868
432 	420.324
433 	3148.790
434 	37.790
435 	854.146
436 	1346.782
437 	516.600
438 	207.310
439 	2746.944
440 	587.172
441 	229.518
442 	1016.036
443 	143.952
444 	3154.776
445 	818.832
446 	3489.442
447 	2182.210
448 	1169.702
449 	2755.426
450 	7.446
451 	56.378
452 	1358.804
453 	491.120
454 	1282.356
455 	492.640
456 	181.828
457 	3075.252
458 	70.528
459 	466.252
460 	995.218
461 	10.752
462 	36.784
463 	1300.936
464 	221.492
465 	493.480
466 	537.960
467 	1791.482
468 	1384.308
469 	229.610
470 	272.110
471 	1112.088
472 	107.490
473 	381.858
474 	1725.066
475 	32.366
476 	122.046
477 	1599.128
478 	1510.260
479 	513.272
480 	519.364
481 	1444.156
482 	543.656
483 	6.662
484 	1691.586
485 	1754.568
486 	1696.366
487 	1.000
488 	271.242
489 	1386.650
490 	7.442
491 	3013.546
492 	1052.956
493 	1616.512
494 	2.572
495 	3.286
496 	477.908
497 	177.816
498 	396.278
499 	68.804
500 	2652.570
501 	1434.846
502 	279.818
503 	521.990
504 	329.810
505 	2347.814
506 	225.804
507 	1403.442
508 	136.264
509 	514.828
510 	316.930
511 	640.600
512 	232.512
513 	94.806
514 	691.988
515 	3.610
516 	2687.718
517 	405.188
518 	1426.450
519 	796.446
520 	1028.230
521 	594.782
522 	5.006
523 	37.164
524 	51.434
525 	879.808
526 	2529.678
527 	3545.038
528 	420.940
529 	1365.402
530 	2.626
531 	1671.434
532 	2.720
533 	20.916
534 	17.362
535 	692.962
536 	164.536
537 	315.458
538 	38.864
539 	884.466
540 	598.968
541 	160.660
542 	4.828
543 	95.938
544 	3.424
545 	162.982
546 	205.334
547 	17.004
548 	141.388
549 	129.784
550 	386.292
551 	2.696
552 	281.236
553 	1543.230
554 	2478.354
555 	159.680
556 	2.490
557 	869.882
558 	905.688
559 	286.184
560 	613.158
561 	909.400
562 	1355.226
563 	511.108
564 	945.912
565 	2.370
566 	159.412
567 	429.408
568 	2147.990
569 	373.996
570 	1158.006
571 	140.020
572 	2024.886
573 	473.440
574 	65.462
575 	386.860
576 	802.804
577 	623.062
578 	510.376
579 	15.938
580 	1345.484
581 	19.498
582 	1151.186
583 	289.216
584 	635.570
585 	133.760
586 	55.314
587 	601.046
588 	262.686
589 	521.792
590 	1895.040
591 	137.954
592 	43.468
593 	913.878
594 	293.762
595 	533.044
596 	323.900
597 	386.552
598 	1468.036
599 	787.996
600 	419.448
601 	53.290
602 	14.444
603 	1421.106
604 	159.708
605 	589.008
606 	1025.728
607 	49.196
608 	704.770
609 	830.922
610 	541.146
611 	2.296
612 	191.186
613 	923.380
614 	38.622
615 	153.364
616 	67.658
617 	145.090
618 	553.186
619 	620.686
620 	3603.082
621 	3474.536
622 	3470.962
623 	70.238
624 	1464.784
625 	3304.648
626 	3579.576
627 	1399.208
628 	2302.628
629 	2125.114
630 	3514.546
631 	1544.620
632 	3306.282
633 	3039.542
634 	3674.952
635 	1626.158
636 	3254.742
637 	3662.656
638 	3588.574
639 	2376.220
640 	2.186
641 	1785.014
642 	1278.498
643 	175.686
644 	3551.270
645 	4.600
646 	3466.528
647 	2249.874
648 	2329.028
649 	550.220
650 	1858.174
651 	3674.874
652 	3553.188
653 	3224.992
654 	2440.016
655 	1422.428
656 	2151.702
657 	510.842
658 	3182.026
659 	3369.076
660 	2393.692
661 	3584.634
662 	3456.794
663 	2322.094
664 	61.572
665 	7.862
666 	968.206
667 	2421.328
668 	482.202
669 	35.644
670 	1542.946
671 	37.078
672 	21.242
673 	3551.186
674 	1174.970
675 	100.196
676 	3656.424
677 	2642.052
678 	3352.990
679 	3309.316
680 	3655.200
681 	2813.268
682 	781.358
683 	3191.478
684 	723.676
685 	3246.078
686 	3484.802
687 	3452.894
688 	910.108
689 	1083.186
690 	69.458
691 	1575.702
692 	1896.496
693 	847.146
694 	614.160
695 	2403.682
696 	894.498
697 	2142.050
698 	368.502
699 	363.340
700 	36.480
701 	4.694
702 	40.548
703 	3060.020
704 	313.056
705 	181.498
706 	1141.818
707 	1311.200
708 	37.074
709 	367.060
710 	1099.276
711 	213.870
712 	3220.942
713 	71.588
714 	574.760
715 	1.012
716 	955.778
717 	103.986
718 	2316.174
719 	3594.698
720 	190.038
721 	3082.064
722 	1271.240
723 	2310.154
724 	483.038
725 	936.828
726 	37.744
727 	487.082
728 	28.334
729 	1153.640
730 	2668.028
731 	823.410
732 	386.764
733 	4.694
734 	36.952
735 	113.464
736 	3627.038
737 	711.552
738 	1428.180
739 	6.586
740 	1405.200
741 	37.206
742 	73.818
743 	1917.384
744 	682.912
745 	830.096
746 	801.104
747 	1020.484
748 	8.554
749 	2396.022
750 	369.004
751 	368.924
752 	363.832
753 	971.392
754 	1232.128
755 	301.956
756 	917.600
757 	507.620
758 	1429.206
759 	883.964
760 	3183.084
761 	1604.660
762 	689.338
763 	676.136
764 	94.318
765 	1286.730
766 	320.002
767 	364.822
768 	1888.142
769 	12.212
770 	1574.240
771 	349.534
772 	4.680
773 	3032.384
774 	4.652
775 	4.884
776 	41.656
777 	362.624
778 	2.202
779 	363.748
780 	4.506
781 	43.024
782 	824.084
783 	2998.124
784 	53.612
785 	101.618
786 	1138.282
787 	363.764
788 	4.694
789 	388.424
790 	40.476
791 	73.068
792 	8.826
793 	32.440
794 	780.540
795 	725.610
796 	5.180
797 	218.620
798 	37.440
799 	39.480
800 	71.628
801 	362.944
802 	1269.392
803 	4.578
804 	4.782
805 	37.024
806 	7.060
807 	602.746
808 	448.130
809 	198.926
810 	1034.768
811 	525.840
812 	198.926
813 	1.000
814 	104.382
815 	16.134
816 	17.870
817 	4.292
818 	2283.198
819 	16.154
820 	15.704
821 	149.688
822 	1.746
823 	16.142
824 	1957.238
825 	937.466
826 	4.062
827 	35.684
828 	1.374
829 	2.300
830 	373.464
831 	1249.486
832 	55.614
833 	3629.678
834 	641.148
835 	838.064
836 	3010.846
837 	2.760
838 	83.790
839 	85.360
840 	27.990
841 	137.072
842 	96.020
843 	138.614
844 	142.672
845 	139.084
846 	14.728
847 	16.256
848 	2.324
849 	137.792
850 	1.000
851 	888.984
852 	3387.604
853 	3303.666
854 	1216.926
855 	1669.480
856 	4.066
857 	31.866
858 	239.310
859 	239.264
860 	32.634
861 	48.862
862 	239.618
863 	158.142
864 	25.112
865 	603.526
866 	27.308
867 	52.014
868 	10.746
869 	3.310
870 	3.432
871 	30.564
872 	3.348
873 	24.982
874 	239.532
875 	592.660
876 	1013.718
877 	22.892
878 	1828.412
879 	601.978
880 	1417.674
881 	867.042
882 	566.844
883 	1925.896
884 	861.070
885 	408.896
886 	651.616
887 	425.950
888 	517.430
889 	39.780
890 	802.464
891 	359.972
892 	2147.266
893 	1031.448
894 	446.390
895 	99.966
896 	1346.316
897 	665.490
898 	851.204
899 	502.456
900 	1317.648
901 	3539.758
902 	1483.758
903 	1296.738
904 	941.132
905 	305.318
906 	886.836
907 	855.190
908 	1062.980
909 	1052.448
910 	655.980
911 	93.066
912 	218.124
913 	422.090
914 	1055.832
915 	3053.268
916 	1497.670
917 	205.636
918 	1676.288
919 	53.908
920 	1159.420
921 	629.462
922 	2074.210
923 	565.518
924 	1392.074
925 	2162.948
926 	1360.784
927 	788.170
928 	1409.352
929 	237.898
930 	29.094
931 	52.354
932 	3.892
933 	122.408
934 	486.048
935 	473.734
936 	643.654
937 	3.900
938 	105.456
939 	135.940
940 	29.520
941 	284.444
942 	29.060
943 	430.838
944 	792.592
945 	2156.314
946 	935.212
947 	375.188
948 	3193.372
949 	233.658
950 	1822.794
951 	289.404
952 	395.880
953 	64.824
954 	192.790
955 	555.814
956 	48.614
957 	283.758
958 	191.146
959 	2169.948
960 	968.848
961 	372.144
962 	3253.686
963 	1726.682
964 	471.034
965 	544.620
966 	869.990
967 	980.024
968 	1065.972
969 	2338.900
970 	2637.002
971 	1852.840
972 	4.386
973 	139.670
974 	2108.178
975 	415.936
976 	859.402
977 	2168.762
978 	1869.312
979 	1538.180
980 	1191.822
981 	2582.538
982 	421.944
983 	94.132
984 	2767.342
985 	822.326
986 	1969.104
987 	1017.044
988 	338.590
989 	2008.400
990 	1541.948
991 	438.084
992 	359.354
993 	104.146
994 	523.286
995 	2436.178
996 	1638.448
997 	324.114
998 	1692.788
999 	2247.688
1000 	57.272
1001 	831.436
1002 	630.050
1003 	2281.892
1004 	1607.022
1005 	2299.176
1006 	2293.956
1007 	749.702
1008 	2512.856
1009 	903.310
1010 	339.976
1011 	1478.410
1012 	417.950
1013 	3221.772
1014 	1048.730
1015 	2735.506
1016 	223.248
1017 	3256.486
1018 	117.322
1019 	4.520
1020 	35.190
1021 	775.060
1022 	68.528
1023 	452.820
1024 	198.886
1025 	74.612
1026 	709.014
1027 	2903.364
1028 	97.144
1029 	3142.398
1030 	590.042
1031 	1139.750
1032 	186.692
1033 	2320.564
1034 	109.484
1035 	1939.852
1036 	405.938
1037 	1905.652
1038 	2175.360
1039 	1568.824
1040 	2076.882
1041 	878.448
1042 	334.540
1043 	4.234
1044 	92.926
1045 	464.784
1046 	352.708
1047 	2689.564
1048 	1519.510
1049 	1931.668
1050 	1513.314
1051 	2471.396
1052 	52.600
1053 	335.960
1054 	195.872
1055 	1361.324
1056 	461.208
1057 	3521.450
1058 	907.714
1059 	2699.540
1060 	927.282
1061 	1480.968
1062 	4.204
1063 	1040.960
1064 	1128.476
1065 	37.946
1066 	34.696
1067 	1905.478
1068 	3287.136
1069 	2675.936
1070 	96.500
1071 	2812.958
1072 	1958.348
1073 	3643.944
1074 	3232.892
1075 	3513.654
1076 	3661.728
1077 	3600.122
1078 	389.464
1079 	1657.314
1080 	2376.970
1081 	970.812
1082 	3633.034
1083 	318.128
1084 	32.910
1085 	395.476
1086 	413.030
1087 	1946.150
1088 	917.862
1089 	189.776
1090 	190.324
1091 	72.776
1092 	1019.452
1093 	3673.070
1094 	1813.296
1095 	1103.946
1096 	2483.322
1097 	909.568
1098 	2.744
1099 	1455.384
1100 	3646.634
1101 	291.762
1102 	2195.870
1103 	19.720
1104 	1586.218
1105 	749.620
1106 	36.684
1107 	1594.808
1108 	212.758
1109 	2788.078
1110 	911.748
1111 	750.484
1112 	1685.298
1113 	67.998
1114 	19.570
1115 	36.428
1116 	33.386
1117 	1643.356
1118 	561.026
1119 	661.706
1120 	1639.858
1121 	22.424
1122 	1788.400
1123 	351.080
1124 	239.530
1125 	142.946
1126 	440.090
1127 	10.400
1128 	354.582
1129 	51.236
1130 	315.246
1131 	30.050
1132 	192.552
1133 	694.212
1134 	189.066
1135 	593.564
1136 	18.864
1137 	504.590
1138 	3425.008
1139 	2043.200
1140 	2652.350
1141 	379.078
1142 	2223.224
1143 	3562.208
1144 	37.674
1145 	384.548
1146 	192.284
1147 	1266.760
1148 	3178.898
1149 	2325.050
1150 	770.860
1151 	982.858
1152 	441.216
1153 	208.764
1154 	2731.218
1155 	2482.170
1156 	1944.670
1157 	1200.802
1158 	3126.410
1159 	1512.848
1160 	3090.628
1161 	457.324
1162 	786.520
1163 	2458.196
1164 	2383.004
1165 	626.070
1166 	991.526
1167 	582.948
1168 	3315.084
1169 	33.872
1170 	2064.400
1171 	1283.554
1172 	1324.110
1173 	5.018
1174 	33.714
1175 	1851.114
1176 	484.422
1177 	1820.574
1178 	2123.210
1179 	2811.494
1180 	1845.334
1181 	1654.204
1182 	918.854
1183 	2021.894
1184 	424.712
1185 	1459.350
1186 	414.764
1187 	312.554
1188 	123.356
1189 	306.020
1190 	989.398
1191 	374.012
1192 	2103.460
1193 	86.696
1194 	418.414
1195 	583.182
1196 	620.648
1197 	703.912
1198 	438.346
1199 	1258.350
1200 	1112.776
1201 	723.932
1202 	394.248
1203 	4.268
1204 	34.196
1205 	1066.380
1206 	234.012
1207 	3395.562
1208 	2263.026
1209 	1629.784
1210 	821.484
1211 	2068.868
1212 	2514.400
1213 	1998.340
1214 	1394.264
1215 	218.608
1216 	373.710
1217 	792.476
1218 	1623.966
1219 	2739.958
1220 	2283.448
1221 	69.984
1222 	59.488
1223 	166.452
1224 	58.380
1225 	959.424
1226 	939.778
1227 	497.528
1228 	1773.118
1229 	1077.272
1230 	636.692
1231 	1120.984
1232 	1016.334
1233 	1200.854
1234 	294.448
1235 	34.144
1236 	778.822
1237 	630.706
1238 	4.318
1239 	2161.330
1240 	513.068
1241 	381.668
1242 	2355.280
1243 	4.590
1244 	1615.226
1245 	29.334
1246 	907.890
1247 	1316.944
1248 	3045.094
1249 	540.680
1250 	501.350
1251 	1753.060
1252 	45.356
1253 	1537.786
1254 	334.724
1255 	216.410
1256 	194.854
1257 	349.932
1258 	196.886
1259 	79.260
1260 	261.394
1261 	264.394
1262 	687.832
1263 	59.114
1264 	2471.464
1265 	301.972
1266 	297.094
1267 	28.460
1268 	560.994
1269 	2714.434
1270 	479.296
1271 	1935.024
1272 	38.120
1273 	1114.878
1274 	255.898
1275 	26.682
1276 	26.398
1277 	493.512
1278 	910.284
1279 	26.236
1280 	1965.166
1281 	603.458
1282 	534.348
1283 	1235.184
1284 	161.452
1285 	125.084
1286 	1.988
1287 	145.640
1288 	410.336
1289 	11.516
1290 	25.904
1291 	39.716
1292 	11.120
1293 	104.242
1294 	1.972
1295 	516.568
1296 	14.714
1297 	314.722
1298 	12.988
1299 	141.366
1300 	1973.062
1301 	1.942
1302 	3530.008
1303 	89.552
1304 	3453.096
1305 	1437.086
1306 	596.842
1307 	3300.858
1308 	2055.382
1309 	1163.820
1310 	2096.402
1311 	329.636
1312 	115.148
1313 	937.244
1314 	1932.828
1315 	2230.188
1316 	2741.232
1317 	1215.410
1318 	3520.432
1319 	2301.260
1320 	1189.692
1321 	663.972
1322 	667.650
1323 	55.200
1324 	1375.138
1325 	1029.824
1326 	1042.060
1327 	356.328
1328 	413.900
1329 	1675.060
1330 	354.824
1331 	3443.226
1332 	435.468
1333 	2207.078
1334 	1607.544
1335 	98.920
1336 	535.750
1337 	613.688
1338 	502.840
1339 	544.452
1340 	463.470
1341 	557.696
1342 	192.728
1343 	1250.094
1344 	396.230
1345 	1672.692
1346 	855.902
1347 	43.846
1348 	401.700
1349 	30.870
1350 	1605.910
1351 	513.096
1352 	444.622
1353 	2144.388
1354 	682.786
1355 	654.928
1356 	1548.218
1357 	439.114
1358 	960.374
1359 	705.918
1360 	1271.356
1361 	318.288
1362 	1676.238
1363 	35.466
1364 	260.246
1365 	331.502
1366 	2627.256
1367 	482.626
1368 	880.756
1369 	1420.538
1370 	141.840
1371 	181.498
1372 	257.868
1373 	527.380
1374 	648.902
1375 	420.670
1376 	2282.786
1377 	2.458
1378 	19.240
1379 	88.488
1380 	569.192
1381 	3.880
1382 	461.494
1383 	401.974
1384 	108.134
1385 	857.054
1386 	3658.616
1387 	1217.404
1388 	229.384
1389 	157.312
1390 	88.010
1391 	535.172
1392 	23.406
1393 	1067.708
1394 	898.358
1395 	165.296
1396 	460.436
1397 	209.660
1398 	1199.076
1399 	4.504
1400 	23.868
1401 	3.348
1402 	241.494
1403 	149.776
1404 	23.850
1405 	318.236
1406 	147.872
1407 	229.324
1408 	906.874
1409 	332.134
1410 	1404.960
1411 	651.210
1412 	165.536
1413 	20.032
1414 	229.990
1415 	2.874
1416 	127.860
1417 	25.610
1418 	492.686
1419 	4.562
1420 	2.224
1421 	124.478
1422 	2.504
1423 	2.208
1424 	13.284
1425 	35.992
1426 	124.258
1427 	365.408
1428 	1502.484
1429 	764.972
1430 	1079.234
1431 	525.554
1432 	15.388
1433 	20.394
1434 	3.968
1435 	290.604
1436 	805.968
1437 	1527.666
1438 	14.872
1439 	2.390
1440 	2.434
1441 	63.816
1442 	1.554
1443 	622.622
1444 	3505.014
1445 	1775.218
1446 	3419.212
1447 	1727.122
1448 	3319.378
1449 	307.190
1450 	84.554
1451 	2895.212
1452 	1975.222
1453 	3186.922
1454 	788.542
1455 	2052.910
1456 	17.990
1457 	3.644
1458 	1787.492
1459 	1416.720
1460 	3476.538
1461 	6.704
1462 	578.348
1463 	269.200
1464 	156.186
1465 	4.412
1466 	128.958
1467 	40.646
1468 	6.680
1469 	1.092
1470 	142.734
1471 	270.480
1472 	27.482
1473 	1182.422
1474 	5.438
1475 	1.038
1476 	30.428
1477 	3.650
1478 	109.126
1479 	1.182
1480 	36.032
1481 	260.082
1482 	266.336
1483 	30.552
1484 	4.286
1485 	27.136
1486 	217.552
1487 	267.254
1488 	27.250
1489 	963.250
1490 	193.210
1491 	231.392
1492 	29.928
1493 	27.542
1494 	559.448
1495 	27.512
1496 	270.208
1497 	3409.404
1498 	1134.886
1499 	2487.550
1500 	2548.606
1501 	3453.920
1502 	3195.280
1503 	2132.688
1504 	904.006
1505 	2440.462
1506 	1066.674
1507 	2545.110
1508 	3162.994
1509 	2817.888
1510 	2494.414
1511 	2794.492
1512 	2410.520
1513 	861.322
1514 	681.328
1515 	1805.184
1516 	2237.054
1517 	797.162
1518 	1525.556
1519 	1107.430
1520 	3397.978
1521 	1498.448
1522 	1329.906
1523 	2926.142
1524 	2383.798
1525 	2619.472
1526 	2090.730
1527 	516.534
1528 	1735.880
1529 	437.122
1530 	2215.290
1531 	3456.486
1532 	802.700
1533 	1918.710
1534 	602.740
1535 	178.252
1536 	1964.788
1537 	2616.622
1538 	2236.444
1539 	910.250
1540 	2007.392
1541 	1429.654
1542 	3176.198
1543 	782.018
1544 	1765.506
1545 	1864.106
1546 	2580.618
1547 	373.696
1548 	2221.110
1549 	1478.130
1550 	1296.188
1551 	1309.792
1552 	3294.998
1553 	1522.330
1554 	1290.022
1555 	404.244
1556 	369.258
1557 	1552.922
1558 	650.726
1559 	2995.328
1560 	169.188
1561 	746.722
1562 	3121.018
1563 	610.322
1564 	506.754
1565 	1741.300
1566 	900.848
1567 	410.242
1568 	760.032
1569 	85.500
1570 	1826.912
1571 	213.352
1572 	2645.348
1573 	552.736
1574 	158.154
1575 	369.088
1576 	885.020
1577 	338.306
1578 	3231.624
1579 	1124.274
1580 	1292.234
1581 	538.986
1582 	2430.922
1583 	811.610
1584 	1542.108
1585 	740.850
1586 	259.032
1587 	1173.558
1588 	708.002
1589 	538.616
1590 	2265.302
1591 	632.098
1592 	2273.364
1593 	594.630
1594 	871.652
1595 	239.994
1596 	992.694
1597 	949.340
1598 	2162.572
1599 	1303.026
1600 	456.414
1601 	436.706
1602 	251.046
1603 	594.362
1604 	2442.210
1605 	2149.494
1606 	724.988
1607 	2457.110
1608 	554.940
1609 	1610.634
1610 	326.644
1611 	253.744
1612 	937.328
1613 	382.078
1614 	1433.294
1615 	878.450
1616 	508.878
1617 	354.380
1618 	95.794
1619 	100.510
1620 	371.250
1621 	1576.076
1622 	1086.740
1623 	375.788
1624 	342.274
1625 	1011.106
1626 	2303.812
1627 	125.744
1628 	1046.842
1629 	409.532
1630 	37.366
1631 	1866.804
1632 	3356.350
1633 	366.644
1634 	2057.566
1635 	195.610
1636 	367.846
1637 	604.508
1638 	755.594
1639 	920.036
1640 	1596.108
1641 	2420.388
1642 	416.132
1643 	391.150
1644 	1758.226
1645 	1742.218
1646 	1706.840
1647 	8.524
1648 	713.470
1649 	371.168
1650 	716.040
1651 	415.974
1652 	578.974
1653 	647.644
1654 	1629.836
1655 	217.216
1656 	382.720
1657 	37.986
1658 	113.658
1659 	902.054
1660 	1670.210
1661 	1077.180
1662 	2222.784
1663 	1187.910
1664 	1227.482
1665 	2269.420
1666 	1768.888
1667 	2333.256
1668 	2314.026
1669 	711.056
1670 	988.282
1671 	1050.050
1672 	172.754
1673 	407.204
1674 	2683.108
1675 	377.902
1676 	1901.790
1677 	638.224
1678 	1062.438
1679 	1078.752
1680 	678.744
1681 	336.942
1682 	1589.890
1683 	1.044
1684 	1.196
1685 	3.594
1686 	1.174
1687 	3.954
1688 	1.136
1689 	1.018
1690 	2.802
1691 	558.110
1692 	2186.438
1693 	1040.626
1694 	4.486
1695 	1212.810
1696 	1399.490
1697 	1219.640
1698 	731.906
1699 	210.952
1700 	1679.820
1701 	1363.444
1702 	1072.662
1703 	287.024
1704 	1.002
1705 	316.270
1706 	761.546
1707 	909.534
1708 	880.066
1709 	39.138
1710 	928.702
1711 	1081.996
1712 	912.062
1713 	6.154
1714 	1335.666
1715 	83.076
1716 	129.354
1717 	1794.704
1718 	579.332
1719 	362.094
1720 	1361.358
1721 	1519.192
1722 	959.062
1723 	4.198
1724 	316.836
1725 	1084.298
1726 	190.118
1727 	305.534
1728 	235.552
1729 	1349.714
1730 	821.966
1731 	1.016
1732 	880.186
1733 	4.218
1734 	4.272
1735 	677.148
1736 	1426.644
1737 	780.656
1738 	63.712
1739 	1254.836
1740 	125.458
1741 	471.646
1742 	1130.060
1743 	317.506
1744 	913.366
1745 	57.892
1746 	32.318
1747 	548.558
1748 	512.874
1749 	4.176
1750 	316.856
1751 	782.430
1752 	246.106
1753 	316.904
1754 	315.702
1755 	360.808
1756 	1315.078
1757 	355.466
1758 	1306.170
1759 	9.678
1760 	63.912
1761 	217.108
1762 	1663.596
1763 	4.280
1764 	323.654
1765 	479.150
1766 	612.566
1767 	109.434
1768 	1278.736
1769 	1067.644
1770 	1189.384
1771 	3359.692
1772 	2041.750
1773 	537.452
1774 	491.760
1775 	1664.046
1776 	2212.174
1777 	400.798
1778 	130.222
1779 	37.426
1780 	1137.902
1781 	364.698
1782 	382.344
