40	21.132000	758.820000
44	18.922000	405.373000
108	16.057000	530.790000
159	14.714000	768.159000
116	14.317000	509.726000
36	13.835000	465.859000
191	13.286000	595.693000
49	11.007000	478.808000
634	10.810000	787.333000
35	9.424000	611.572000
207	8.581000	716.787000
651	8.479000	793.515000
2625	8.025000	187.308000
3245	7.952000	631.950000
156	7.887000	645.067000
212	7.088000	580.886000
833	6.956000	550.117000
250	6.781000	792.386000
6365	6.701000	195.272000
30	6.527000	501.770000
163	6.483000	611.259000
1100	6.430000	366.697000
1093	6.031000	657.282000
405	5.960000	482.710000
148	5.789000	606.229000
1302	5.766000	194.053000
146	5.699000	659.803000
214	5.610000	558.247000
209	5.588000	676.712000
719	5.574000	404.557000
1143	5.565000	313.340000
1076	5.560000	671.663000
7170	5.427000	724.679000
112	5.291000	300.372000
6895	5.286000	768.467000
1878	5.246000	713.648000
2349	5.220000	115.490000
6991	5.186000	162.066000
6923	5.162000	739.445000
102	5.157000	180.478000
2896	5.124000	766.112000
901	5.089000	429.741000
210	4.975000	386.889000
446	4.903000	208.538000
241	4.808000	726.689000
620	4.778000	470.349000
7	4.715000	503.369000
195	4.703000	270.433000
1875	4.697000	721.917000
27	4.684000	296.252000
2812	4.677000	742.892000
1864	4.671000	501.872000
2314	4.668000	397.452000
9577	4.635000	643.982000
143	4.596000	646.689000
2850	4.558000	739.790000
676	4.495000	669.791000
680	4.467000	418.182000
2811	4.441000	766.513000
161	4.437000	348.302000
10346	4.425000	706.633000
2904	4.400000	727.249000
2880	4.397000	713.754000
149	4.315000	592.091000
2829	4.267000	751.140000
176	4.200000	153.119000
10375	4.171000	759.191000
9574	4.163000	631.305000
6589	4.162000	259.599000
1307	4.152000	118.010000
1877	4.132000	580.976000
174	4.124000	505.967000
2278	4.106000	291.243000
1876	4.083000	665.365000
2823	4.034000	734.081000
6640	4.027000	577.305000
168	4.025000	340.929000
1501	4.001000	180.174000
1168	3.961000	319.391000
2953	3.958000	681.885000
1082	3.949000	520.339000
13909	3.940000	168.174000
3	3.923000	357.586000
189	3.915000	284.911000
10349	3.901000	770.839000
262	3.900000	649.385000
344	3.895000	563.068000
661	3.853000	472.144000
2874	3.851000	615.737000
375	3.844000	176.146000
2836	3.837000	460.798000
659	3.820000	260.730000
144	3.819000	524.278000
229	3.812000	365.076000
208	3.805000	334.444000
2822	3.805000	716.299000
417	3.791000	211.177000
301	3.786000	501.822000
2819	3.724000	736.696000
1914	3.721000	358.172000
2168	3.714000	234.431000
277	3.708000	545.685000
2218	3.706000	216.032000
2881	3.699000	680.455000
948	3.690000	273.092000
10344	3.676000	689.399000
1386	3.667000	656.193000
1057	3.664000	238.576000
8946	3.664000	441.543000
10350	3.651000	730.691000
1936	3.640000	124.908000
14294	3.620000	32.360000
155	3.594000	587.019000
1013	3.550000	158.512000
2893	3.534000	692.649000
1304	3.489000	182.090000
2868	3.475000	205.768000
6908	3.457000	715.980000
1860	3.449000	739.083000
6907	3.432000	702.178000
2816	3.404000	759.652000
6933	3.393000	648.864000
295	3.389000	232.202000
2966	3.377000	276.120000
736	3.364000	422.674000
349	3.325000	97.136000
10659	3.311000	702.362000
280	3.297000	194.668000
10632	3.297000	728.143000
673	3.288000	503.797000
2844	3.283000	706.760000
2915	3.273000	226.597000
2189	3.257000	169.345000
646	3.251000	430.674000
2261	3.243000	206.772000
527	3.216000	218.334000
1318	3.214000	307.862000
637	3.210000	689.575000
1880	3.209000	699.493000
10380	3.181000	690.082000
5016	3.179000	197.616000
1138	3.167000	467.994000
1955	3.167000	156.691000
2815	3.155000	714.242000
2133	3.134000	345.569000
1531	3.133000	197.357000
317	3.122000	337.120000
1331	3.109000	286.704000
2919	3.107000	717.385000
7155	3.103000	569.241000
4841	3.102000	211.983000
6914	3.100000	725.679000
6916	3.089000	701.613000
10963	3.076000	496.581000
1578	3.076000	207.466000
2180	3.065000	95.912000
1505	3.054000	172.156000
636	3.044000	332.736000
1552	3.043000	253.018000
10620	3.038000	690.679000
17	3.031000	243.729000
10614	3.017000	672.602000
182	3.013000	265.723000
3596	3.008000	393.593000
12	2.997000	167.134000
1073	2.992000	696.824000
730	2.979000	141.010000
6934	2.964000	734.655000
1898	2.963000	135.439000
3109	2.959000	147.677000
1207	2.953000	213.485000
2934	2.937000	336.551000
1956	2.910000	234.167000
2453	2.901000	124.439000
853	2.900000	311.965000
686	2.899000	298.612000
164	2.899000	417.005000
5331	2.898000	206.080000
8440	2.892000	62.013000
427	2.885000	181.770000
5488	2.870000	145.627000
1460	2.867000	465.498000
4629	2.863000	134.831000
83	2.839000	284.046000
13	2.837000	220.069000
6902	2.835000	692.969000
1158	2.824000	171.335000
2222	2.823000	278.335000
10642	2.804000	696.522000
626	2.799000	525.185000
10708	2.798000	723.367000
1999	2.788000	205.870000
158	2.766000	290.400000
8467	2.765000	600.045000
157	2.755000	226.407000
45	2.742000	132.508000
2821	2.742000	596.420000
2825	2.733000	673.669000
2839	2.719000	70.761000
150	2.718000	477.205000
630	2.717000	495.905000
2834	2.715000	656.649000
10610	2.711000	692.809000
6595	2.708000	261.198000
10661	2.686000	663.910000
415	2.677000	195.096000
282	2.677000	389.496000
2902	2.661000	621.764000
1562	2.652000	106.823000
2832	2.645000	677.142000
237	2.645000	248.740000
10650	2.635000	549.584000
2842	2.633000	355.905000
9949	2.630000	76.755000
638	2.626000	557.652000
4545	2.624000	355.835000
1632	2.624000	290.428000
5415	2.612000	124.670000
2975	2.608000	635.303000
10393	2.606000	709.283000
5681	2.605000	142.959000
6921	2.603000	691.661000
1017	2.599000	95.864000
235	2.596000	416.019000
652	2.589000	463.006000
2929	2.588000	670.818000
67	2.576000	251.660000
8898	2.567000	634.715000
80	2.564000	150.967000
10348	2.551000	438.136000
3672	2.549000	198.451000
2808	2.536000	647.045000
10371	2.514000	678.275000
2862	2.510000	667.265000
5670	2.505000	208.641000
658	2.502000	385.811000
13932	2.499000	154.968000
11260	2.491000	540.718000
10608	2.490000	613.427000
47	2.476000	214.802000
10665	2.471000	667.991000
836	2.470000	188.512000
13142	2.464000	12.795000
740	2.461000	46.242000
3309	2.461000	22.848000
10333	2.451000	658.694000
298	2.450000	344.139000
6904	2.449000	525.787000
760	2.449000	394.791000
10339	2.448000	561.552000
10361	2.446000	667.339000
4840	2.446000	189.811000
5025	2.440000	105.998000
10373	2.438000	623.796000
167	2.437000	207.033000
5642	2.436000	49.501000
1444	2.431000	498.951000
0	2.423000	259.191000
915	2.417000	87.995000
2806	2.404000	668.382000
9112	2.402000	29.276000
10612	2.401000	635.242000
444	2.400000	173.169000
969	2.393000	216.520000
2038	2.393000	165.722000
1771	2.378000	257.344000
147	2.375000	532.417000
324	2.373000	165.941000
1786	2.369000	107.440000
10604	2.364000	700.724000
2954	2.361000	619.388000
253	2.358000	503.789000
773	2.358000	249.632000
215	2.348000	512.615000
6214	2.344000	87.546000
629	2.339000	198.145000
2284	2.339000	192.188000
115	2.330000	180.912000
3314	2.326000	111.275000
305	2.319000	141.655000
2147	2.318000	183.381000
10871	2.312000	88.766000
11204	2.305000	409.182000
69	2.304000	135.835000
11003	2.294000	434.831000
10397	2.294000	661.663000
449	2.289000	163.112000
2090	2.288000	244.998000
42	2.283000	385.800000
1883	2.278000	324.552000
970	2.269000	162.436000
2913	2.266000	634.242000
11583	2.262000	25.331000
8385	2.261000	40.184000
4612	2.257000	240.444000
3080	2.242000	648.414000
5591	2.241000	139.349000
10729	2.230000	646.355000
281	2.222000	576.505000
2820	2.217000	424.924000
1994	2.215000	258.437000
6612	2.214000	339.894000
389	2.212000	109.202000
231	2.201000	419.183000
2386	2.200000	157.661000
1077	2.195000	606.684000
10402	2.179000	661.627000
3523	2.177000	144.236000
2163	2.171000	195.958000
10724	2.170000	648.177000
2664	2.169000	76.228000
10635	2.166000	621.150000
50	2.162000	250.283000
10374	2.161000	626.458000
13599	2.151000	35.744000
14604	2.146000	80.095000
213	2.146000	444.696000
1027	2.140000	110.080000
13962	2.130000	105.592000
1051	2.125000	81.114000
1890	2.122000	201.053000
3173	2.121000	512.648000
1917	2.117000	150.314000
5632	2.115000	105.369000
10717	2.115000	645.848000
1895	2.114000	208.477000
10621	2.113000	639.639000
20	2.110000	267.953000
4985	2.110000	51.829000
263	2.108000	388.367000
9595	2.105000	29.069000
4723	2.102000	147.256000
10342	2.101000	649.030000
11549	2.097000	17.787000
687	2.097000	485.541000
6217	2.093000	207.315000
1559	2.091000	231.165000
679	2.089000	403.491000
29	2.085000	197.639000
216	2.084000	434.887000
1912	2.075000	247.539000
13931	2.072000	102.133000
10639	2.070000	620.499000
590	2.059000	43.045000
622	2.058000	434.135000
2009	2.057000	305.090000
654	2.057000	101.791000
650	2.054000	140.785000
10359	2.053000	624.153000
10627	2.052000	624.065000
1448	2.050000	366.875000
217	2.049000	186.108000
1497	2.047000	143.102000
222	2.045000	442.136000
981	2.042000	69.413000
1525	2.038000	51.427000
109	2.036000	70.517000
5655	2.035000	132.065000
457	2.028000	109.873000
